,period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated
1986,10/1/2018,10/31/2018,30,metro,-2,12580,t,"Baltimore, MD metro area",,,MD,Condo/Co-op,3,,,,,,,,,,,,,237.6167181,-0.092068668,-0.120767303,200.9186107,0.163975112,-0.088456841,,,,,,,,,,,,,0.976534335,-0.004947046,0.002285371,0.12345679,-0.024403132,-0.03746275,,,,0.342672909,-0.041621125,-0.080470958,"Baltimore, MD",12580,1/9/2022 0:00
1987,2/1/2020,2/29/2020,30,metro,-2,12580,t,"Baltimore, MD metro area",,,MD,Townhouse,13,,,,,,,,,,146.8308871,0.027697532,0.05270654,1392.904285,-0.078835951,0.004762797,,,,1730.268413,0.008853986,-0.006347591,,,,2.529779946,0.075373904,-0.530111349,33.73418006,0.0,-3.0,,,,,,,0.27860884,0.010088075,-0.000617109,0.426768208,0.003165414,0.018810704,"Baltimore, MD",12580,1/9/2022 0:00
1988,9/1/2016,9/30/2016,30,metro,-2,12580,f,"Baltimore, MD metro area",,,MD,Condo/Co-op,3,179500.0,-0.093434343,-0.002777778,191450.0,0.035424554,0.094,150.0,-0.032947935,0.012658228,153.8268434,-0.054477669,0.032549358,260.0,-0.158576052,0.176470588,203.0,-0.09375,0.097297297,315.0,0.162361624,0.009615385,943.0,0.013978495,0.032858708,3.6,0.6,-0.5,51.0,-4.0,-10.0,0.970159169,0.002644668,0.005495292,0.111538462,-0.021147623,-0.015158371,0.23223754,-0.018300095,-0.005440445,0.374384236,0.079741379,0.012222074,"Baltimore, MD",12580,1/9/2022 14:29
1989,2/1/2014,2/28/2014,30,metro,-2,12580,f,"Baltimore, MD metro area",,,MD,All Residential,-1,229900.0,0.084433962,0.080738042,249000.0,0.04534005,0.016326531,143.070278,0.011375196,0.033285341,156.8191032,0.051964771,0.021533077,1681.0,0.01570997,0.044748291,1442.0,-0.078005115,-0.036096257,3051.0,0.104634323,0.01869783,10993.0,0.017776132,0.090900069,6.5,0.0,0.2,69.0,8.0,-7.0,0.969902149,0.003813219,0.005379944,0.162403331,-0.001947122,0.002055289,0.175111435,-0.037739227,-0.003612392,0.427877947,0.074936771,-0.037362694,"Baltimore, MD",12580,1/9/2022 14:29
1990,3/1/2015,3/31/2015,30,metro,-2,12580,f,"Baltimore, MD metro area",,,MD,Multi-Family (2-4 Unit),4,190000.0,-0.493333333,1.602739726,165000.0,0.434782609,-0.083333333,93.90670906,-0.049956801,0.924444339,78.0598168,0.292578002,0.26371747,9.0,0.285714286,0.8,9.0,0.8,0.8,11.0,-0.352941176,-0.476190476,61.0,-0.102941176,-0.14084507,6.8,-2.9,-7.4,71.0,40.0,-103.0,0.999563182,0.023866003,-0.032981734,0.111111111,-0.031746032,-0.488888889,0.37704918,0.156460945,0.010851997,0.555555556,0.355555556,-0.044444444,"Baltimore, MD",12580,1/9/2022 14:29
1991,3/1/2019,3/31/2019,30,metro,-2,12580,f,"Baltimore, MD metro area",,,MD,Townhouse,13,223000.0,0.115,0.037209302,239900.0,0.115813953,0.047598253,141.7142857,0.045942857,-0.034514286,149.3675055,0.06275935,-0.021009135,1280.0,0.231953802,-0.092198582,1365.0,0.432318993,-0.04075896,2061.0,0.356813693,-0.039160839,3724.0,0.059760956,0.028729282,2.9,-0.5,0.3,41.0,-11.0,5.0,0.985454914,0.006296566,0.003989935,0.25625,0.015634023,0.013696809,0.252953813,0.029561667,-0.014173259,0.497435897,0.029440095,-0.045079914,"Baltimore, MD",12580,1/9/2022 14:29
1992,2/1/2012,2/29/2012,30,metro,-2,12580,f,"Baltimore, MD metro area",,,MD,Condo/Co-op,3,162500.0,-0.074074074,-0.115405553,186750.0,0.105029586,-0.042307692,133.6793556,-0.039062239,-0.134046255,149.4503183,-0.001645273,-0.074431806,122.0,0.0,0.150943396,80.0,-0.111111111,-0.058823529,252.0,0.253731343,0.054393305,989.0,0.048780488,-0.210694334,8.1,0.4,-3.7,148.0,27.0,17.0,0.942950142,-0.014299292,-0.017125269,0.06557377,-0.024590164,-0.01933189,0.155712841,-0.034106883,-0.081318284,0.45,0.216666667,0.132352941,"Baltimore, MD",12580,1/9/2022 14:29
1993,1/1/2017,1/31/2017,30,metro,-2,12580,t,"Baltimore, MD metro area",,,MD,Townhouse,13,,,,,,,,,,139.9193679,0.039391448,0.013296499,1336.909752,0.012950141,0.055149517,,,,1655.828018,-0.041246331,0.071074692,,,,3.221614187,-0.071190969,-0.589091771,37.14486666,-6.0,-2.0,,,,,,,0.259705309,0.028468808,-0.006749638,0.392280862,-0.021622427,0.053506123,"Baltimore, MD",12580,1/9/2022 0:00
1994,8/1/2019,8/31/2019,30,metro,-2,12580,t,"Baltimore, MD metro area",,,MD,Condo/Co-op,3,,,,,,,,,,,,,229.1996596,-0.015580038,-0.199482134,174.9758789,-0.185939877,-0.180981341,,,,,,,,,,,,,0.979961659,-0.002379261,0.005390792,0.137037037,-0.038590203,0.003892561,,,,0.385389115,-0.049515067,-0.0614534,"Baltimore, MD",12580,1/9/2022 0:00
1995,1/1/2019,1/31/2019,30,metro,-2,12580,f,"Baltimore, MD metro area",,,MD,Townhouse,13,182500.0,-0.100985222,0.045845272,200000.0,0.111728738,-0.019607843,127.822947,-0.059521675,-0.055107579,137.1238077,0.063007325,-0.053221611,994.0,-0.175787728,-0.049713193,948.0,-0.006289308,-0.058589871,1349.0,0.335643564,-0.034359341,3427.0,-0.033286319,0.012108683,3.4,0.5,0.2,50.0,7.0,14.0,0.974603899,-0.004720638,-0.005518371,0.20221328,-0.011717069,-0.050176778,0.262620368,0.047669733,0.008042695,0.352320675,0.087121514,-0.077669394,"Baltimore, MD",12580,1/9/2022 14:29
1996,2/1/2018,2/28/2018,30,metro,-2,12580,t,"Baltimore, MD metro area",,,MD,Condo/Co-op,3,,,,,,,,,,,,,258.9684637,-0.020221691,0.007055542,234.7125933,0.154814316,0.197609425,,,,,,,,,,,,,0.976829916,0.011399324,0.011367368,0.124293785,0.023283684,0.06070997,,,,0.490921432,0.055860862,0.057618627,"Baltimore, MD",12580,1/9/2022 0:00
1997,5/1/2017,5/31/2017,30,metro,-2,12580,f,"Baltimore, MD metro area",,,MD,Townhouse,13,216340.0,0.030190476,0.030190476,225000.0,0.000333444,0.125,146.6100744,0.027917825,0.01151108,152.6417445,0.025755943,0.053547294,1649.0,0.167847025,0.063185042,1539.0,0.065789474,0.065789474,2108.0,0.014436959,0.09053285,4214.0,0.036654367,-0.080514947,2.6,-0.3,-0.4,24.0,-6.0,-7.0,0.989202172,0.007015779,0.006294375,0.25409339,0.010467328,0.025208799,0.29829141,0.059915026,0.026417091,0.424951267,-0.089591669,-0.003719093,"Baltimore, MD",12580,1/9/2022 14:29
1998,9/1/2012,9/30/2012,30,metro,-2,12580,f,"Baltimore, MD metro area",,,MD,Single Family Residential,6,300000.0,-0.038461538,0.061007958,300000.0,-0.031945789,3.33e-06,157.0435712,0.002232759,0.04321304,162.327351,0.000961437,0.021325498,1239.0,-0.150205761,0.05988024,821.0,-0.143006263,0.216296296,1573.0,-0.071428571,0.070068027,7155.0,-0.00250941,-0.148011431,5.8,0.9,-1.4,64.0,7.0,-19.0,0.963851367,-0.003899594,0.00515153,0.131557708,-0.00355889,0.020351549,0.240251572,-0.018775334,-0.028264741,0.343483557,-0.002027926,0.091631705,"Baltimore, MD",12580,1/9/2022 14:29
1999,9/1/2015,9/30/2015,30,metro,-2,12580,f,"Baltimore, MD metro area",,,MD,All Residential,-1,237000.0,-0.052,-0.040291557,244900.0,0.012401819,-0.020008003,149.0984743,-0.005567967,0.006306194,152.1237304,-0.012218844,2.1e-05,3232.0,-0.113305898,0.147319844,2504.0,-0.044639451,0.220272904,4430.0,0.038200141,0.06746988,15226.0,0.0053483,-0.000525141,4.7,0.5,-0.7,54.0,6.0,4.0,0.976386803,-0.001944159,0.005874696,0.202042079,0.013016016,0.034487944,0.314462104,0.028889308,0.015591158,0.337060703,0.000547921,0.013473958,"Baltimore, MD",12580,1/9/2022 14:29
2000,10/1/2013,10/31/2013,30,metro,-2,12580,t,"Baltimore, MD metro area",,,MD,All Residential,-1,242144.8153,-0.009102887,0.047588648,,,,150.4320571,-0.009980074,0.053408876,152.0254965,-0.023593383,0.021507458,,,,2102.903475,-0.027437888,0.2092545,3777.565798,0.012643713,0.248849832,11831.8695,0.036174984,0.07788178,4.846772541,0.274611957,-0.371937665,44.57580015,-1.0,-14.0,,,,0.172327386,-0.001106564,0.026933205,0.237614002,0.012370821,0.036275547,0.384854905,-9.08e-05,-0.008356625,"Baltimore, MD",12580,1/9/2022 0:00
2001,11/1/2021,11/30/2021,30,metro,-2,12580,t,"Baltimore, MD metro area",,,MD,Single Family Residential,6,,,,,,,,,,,,,,,,,,,,,,,,,1.136032197,-0.120573583,-0.063040489,23.92716932,2.0,5.0,,,,0.458060482,0.015364541,0.108775506,,,,0.546844871,0.019238658,-0.020515689,"Baltimore, MD",12580,1/9/2022 0:00
2002,7/1/2015,7/31/2015,30,metro,-2,12580,f,"Baltimore, MD metro area",,,MD,Condo/Co-op,3,189000.0,0.072340426,0.073863636,190000.0,0.027027027,0.046831956,153.9012169,0.03260359,0.052951087,157.3262986,-0.004600367,0.049060545,273.0,-0.107843137,0.224215247,228.0,-0.069387755,0.193717277,308.0,-0.099415205,-0.006451613,920.0,-0.023354565,-0.036649215,3.4,0.3,-0.9,39.0,2.0,4.0,0.968902336,0.000755752,0.001288694,0.128205128,0.033433886,0.02058181,0.255434783,0.02613542,0.039727976,0.293859649,-0.032670963,-0.009805272,"Baltimore, MD",12580,1/9/2022 14:29
2003,5/1/2021,5/31/2021,30,metro,-2,12580,t,"Baltimore, MD metro area",,,MD,Townhouse,13,,,,,,,,,,164.3145067,0.00535762,0.120685631,1799.945817,0.02783134,0.652236677,,,,2008.389856,0.056286462,0.426964107,,,,1.202943078,-0.030780602,-1.486942152,15.34236357,-1.0,-22.0,,,,,,,0.238658976,0.009370397,0.002718977,0.566939246,0.011891799,0.128285099,"Baltimore, MD",12580,1/9/2022 0:00
2004,5/1/2021,5/31/2021,30,metro,-2,12580,f,"Baltimore, MD metro area",,,MD,Townhouse,13,270000.0,0.046511628,0.125,275000.0,0.037735849,0.100222245,171.6151902,0.029691141,0.155278047,170.0837863,-0.001532028,0.116115182,1920.0,0.061359867,0.609388097,2126.0,0.112506541,0.570162482,2255.0,-0.042462845,0.428119063,2050.0,-0.006782946,-0.307666329,1.1,0.0,-1.4,11.0,-3.0,-16.0,1.012227731,0.004640588,0.023497736,0.455729167,0.02786847,0.173248027,0.230243902,0.032084988,-8.37e-05,0.613828786,-0.039232438,0.129338388,"Baltimore, MD",12580,1/9/2022 14:29
2005,9/1/2021,9/30/2021,30,metro,-2,12580,t,"Baltimore, MD metro area",,,MD,Condo/Co-op,3,,,,,,,,,,,,,322.1717931,0.047795765,0.167621773,322.4653082,0.102228589,0.170632962,,,,,,,,,,,,,0.995079862,-0.003287578,0.003907667,0.290322581,-0.05870789,0.042864954,,,,0.493968998,-0.010317404,-0.030708592,"Baltimore, MD",12580,1/9/2022 0:00
2006,5/1/2014,5/31/2014,30,metro,-2,12580,f,"Baltimore, MD metro area",,,MD,All Residential,-1,250000.0,0.041883726,0.0,275000.0,0.0,0.018895887,152.6634907,0.007875473,-0.008558822,162.3946388,0.010560515,0.01384653,3025.0,0.221728595,0.018175698,3311.0,0.15971979,0.152052888,5255.0,-0.025227231,0.142143012,13229.0,0.051339108,0.113083719,4.4,-0.7,0.4,36.0,-19.0,3.0,0.976419658,0.004110367,0.002349116,0.180826446,0.018063926,-0.005306169,0.29510923,0.027287566,0.05396493,0.377529447,-0.060298924,-0.07584564,"Baltimore, MD",12580,1/9/2022 14:29
2007,4/1/2017,4/30/2017,30,metro,-2,12580,f,"Baltimore, MD metro area",,,MD,Multi-Family (2-4 Unit),4,175000.0,0.174496644,-0.109756811,125000.0,-0.342797056,0.1368804,77.8945865,0.145508625,0.01417951,102.9465326,0.15108301,0.423828295,14.0,0.4,1.333333333,13.0,0.083333333,0.444444444,17.0,0.133333333,0.0,44.0,-0.043478261,-0.254237288,3.1,-1.5,-6.7,87.0,57.0,-68.0,0.930572705,-0.025596271,-0.11194051,0.285714286,-0.014285714,-0.047619048,0.613636364,0.178853755,0.18990755,0.538461538,0.371794872,0.205128205,"Baltimore, MD",12580,1/9/2022 14:29
2008,8/1/2019,8/31/2019,30,metro,-2,12580,f,"Baltimore, MD metro area",,,MD,Single Family Residential,6,365000.0,-0.013513514,0.011080332,359900.0,0.002506964,0.043490867,168.6049681,0.017669389,-0.041411167,168.2659933,0.016665488,-0.027796483,2219.0,-0.069601677,-0.019876325,1720.0,-0.110191412,0.075,2377.0,-0.019793814,-0.01573499,6324.0,-0.021052632,0.030974894,2.8,0.1,0.1,42.0,3.0,11.0,0.98689919,-0.000862104,0.003794476,0.213159081,-0.023738194,-0.005922191,0.335547122,-0.000366191,-0.031749911,0.35,0.00804449,-0.048125,"Baltimore, MD",12580,1/9/2022 14:29
2009,8/1/2018,8/31/2018,30,metro,-2,12580,f,"Baltimore, MD metro area",,,MD,Multi-Family (2-4 Unit),4,227500.0,0.338235294,1.791411043,169900.0,-0.003811199,0.3592,95.92063694,-0.155898395,-0.043316976,78.81231672,-0.253713516,0.088373914,8.0,-0.333333333,-0.384615385,9.0,-0.357142857,-0.307692308,11.0,-0.266666667,-0.56,34.0,-0.055555556,-0.403508772,4.3,1.3,-0.1,23.0,7.0,3.0,0.987479765,0.035571757,0.055538727,0.125,-0.041666667,-0.028846154,0.647058824,-0.18627451,0.243550052,0.222222222,-0.349206349,-0.085470085,"Baltimore, MD",12580,1/9/2022 14:29
2010,6/1/2012,6/30/2012,30,metro,-2,12580,t,"Baltimore, MD metro area",,,MD,Condo/Co-op,3,,,,,,,,,,,,,163.0097224,0.022268941,,117.390532,0.020393301,,,,,,,,,,,,,,0.949414778,-0.003271073,,0.049019608,-0.027483124,,,,,0.299099261,-0.018700868,,"Baltimore, MD",12580,1/9/2022 0:00
2011,3/1/2020,3/31/2020,30,metro,-2,12580,f,"Baltimore, MD metro area",,,MD,Multi-Family (2-4 Unit),4,179500.0,0.339552239,2.386792453,202250.0,0.309061489,0.155714286,90.02072765,0.385774359,0.574759888,109.9367966,0.18271977,0.228084848,16.0,-0.157894737,1.285714286,11.0,0.0,-0.52173913,27.0,0.35,-0.205882353,80.0,0.095890411,0.052631579,5.0,1.2,-5.9,66.0,5.0,23.0,0.951728399,0.0346476,-0.096364754,0.0625,-0.148026316,-0.508928571,0.3375,-0.004965753,0.048026316,0.181818182,-0.181818182,0.051383399,"Baltimore, MD",12580,1/9/2022 14:29
2012,1/1/2021,1/31/2021,30,metro,-2,12580,t,"Baltimore, MD metro area",,,MD,Townhouse,13,,,,,,,,,,164.8502231,0.023736479,0.153818319,1816.608521,0.001954562,0.201370746,,,,1905.584213,-0.022426294,0.111073989,,,,1.259564415,-0.049572129,-1.194841627,22.43997844,5.0,-12.0,,,,,,,0.246192486,-0.024124216,-0.022328279,0.550881107,0.0038957,0.127278313,"Baltimore, MD",12580,1/9/2022 0:00
2013,10/1/2020,10/31/2020,30,metro,-2,12580,t,"Baltimore, MD metro area",,,MD,Single Family Residential,6,,,,,,,,,,,,,,,,,,,,,,,,,1.19931359,-0.090691971,-1.926380518,21.74998306,-7.0,-25.0,,,,0.35415033,0.014505884,0.116026811,,,,0.566504408,0.001272887,0.190763701,"Baltimore, MD",12580,1/9/2022 0:00
2014,7/1/2016,7/31/2016,30,metro,-2,12580,t,"Baltimore, MD metro area",,,MD,Single Family Residential,6,,,,,,,,,,,,,,,,,,,,,,,,,4.036269897,0.027134448,-0.573770247,51.64462463,1.0,-7.0,,,,0.204406025,0.008953446,0.014419506,,,,0.39833611,-0.005035672,0.038128384,"Baltimore, MD",12580,1/9/2022 0:00
2015,10/1/2018,10/31/2018,30,metro,-2,12580,f,"Baltimore, MD metro area",,,MD,Multi-Family (2-4 Unit),4,107500.0,-0.328125,-0.129554656,150000.0,-0.454545455,-0.210110585,80.15640274,-0.190060109,0.230809743,68.80165289,-0.419529141,-0.220966345,14.0,0.272727273,0.75,6.0,-0.454545455,-0.571428571,19.0,-0.095238095,-0.269230769,50.0,0.219512195,-0.193548387,3.6,-0.1,-4.2,34.0,12.0,-45.0,0.967233625,0.064457648,0.077764611,0.142857143,-0.038961039,0.017857143,0.66,-0.047317073,0.079354839,0.333333333,-0.212121212,-0.023809524,"Baltimore, MD",12580,1/9/2022 14:29
2016,2/1/2016,2/29/2016,30,metro,-2,12580,t,"Baltimore, MD metro area",,,MD,Townhouse,13,,,,,,,,,,134.9272054,-0.022856757,0.028348773,1275.224789,0.00646496,0.117996885,,,,1633.204694,0.056440762,0.073817668,,,,3.628094261,-0.182611696,-0.864382413,48.49202835,9.0,8.0,,,,,,,0.272520444,0.006065497,0.031005972,0.34958188,0.01080714,0.021140179,"Baltimore, MD",12580,1/9/2022 0:00
2017,3/1/2012,3/31/2012,30,metro,-2,12580,t,"Baltimore, MD metro area",,,MD,Condo/Co-op,3,,,,,,,,,,,,,166.9059432,-0.010539222,,119.5054415,0.12872763,,,,,,,,,,,,,,0.944521367,0.001571226,,0.074074074,0.008500304,,,,,0.250986397,-0.064915713,,"Baltimore, MD",12580,1/9/2022 0:00
2018,5/1/2016,5/31/2016,30,metro,-2,12580,f,"Baltimore, MD metro area",,,MD,All Residential,-1,260000.0,0.06122449,0.022113022,275000.0,-0.051397033,0.003649635,156.2915405,0.042985547,0.015984828,160.78125,-0.025115577,0.01356186,4076.0,0.170255527,0.16590389,3741.0,0.033140017,0.107132288,5394.0,-0.099949942,-0.063704218,13333.0,0.018330406,-0.109649416,3.3,-0.5,-1.0,32.0,-15.0,-7.0,0.981910236,0.001134571,0.002244684,0.220804711,0.004324665,0.029157113,0.287857196,0.020386029,0.001246178,0.446672013,-0.038553063,0.022582045,"Baltimore, MD",12580,1/9/2022 14:29
2019,6/1/2017,6/30/2017,30,metro,-2,12580,f,"Baltimore, MD metro area",,,MD,Townhouse,13,221574.5,0.02419571,0.030818795,219000.0,-0.026666667,0.068814056,149.4827223,0.019593796,0.02491487,149.0366972,-0.023617702,0.047730336,1802.0,0.092783505,0.079041916,1499.0,-0.025990903,0.068424804,2108.0,0.0,0.024793388,4376.0,0.038443284,-0.084710312,2.4,-0.2,-0.5,26.0,2.0,-2.0,0.985521489,-0.003680683,0.000412851,0.246947836,-0.007145554,0.01042089,0.308729433,0.010438024,0.030754114,0.394929953,-0.030021314,0.008614914,"Baltimore, MD",12580,1/9/2022 14:29
2020,4/1/2021,4/30/2021,30,metro,-2,12580,t,"Baltimore, MD metro area",,,MD,Condo/Co-op,3,,,,,,,,,,,,,304.9223771,-0.00362091,0.304234626,285.7354238,0.160035656,0.942073147,,,,,,,,,,,,,0.995789101,0.009409497,0.015232465,0.31152648,0.040693146,0.14652648,,,,0.577356001,0.06670654,0.245199801,"Baltimore, MD",12580,1/9/2022 0:00
2021,9/1/2014,9/30/2014,30,metro,-2,12580,f,"Baltimore, MD metro area",,,MD,Condo/Co-op,3,187000.0,0.059490085,0.0260631,179950.0,-0.007172414,0.000277932,153.4341525,0.064783353,0.021908428,151.1532125,0.003536337,-0.010954146,227.0,-0.156133829,0.101941748,168.0,-0.2,0.127516779,315.0,0.012861736,0.149635036,974.0,0.039487727,0.105561862,4.3,0.8,0.0,44.0,9.0,-7.0,0.966604828,-0.00325516,-0.0018978,0.101321586,0.004667311,0.018797314,0.253593429,0.034810078,0.05268537,0.31547619,-0.036904762,-0.073785554,"Baltimore, MD",12580,1/9/2022 14:29
2022,1/1/2012,1/31/2012,30,metro,-2,12580,t,"Baltimore, MD metro area",,,MD,All Residential,-1,234425.9688,,,,,,143.5790894,,,148.8802556,,,,,,1558.616264,,,3451.43876,,,13296.1293,,,6.322017816,,,74.88672681,,,,,,0.115800665,,,0.243229726,,,0.351163489,,,"Baltimore, MD",12580,1/9/2022 0:00
2023,9/1/2018,9/30/2018,30,metro,-2,12580,t,"Baltimore, MD metro area",,,MD,All Residential,-1,268868.5998,-0.022274389,0.071746571,,,,161.6195641,0.003836722,0.04024341,160.7487825,-0.011872927,-0.006766413,,,,2747.318644,-0.067428004,-0.091648202,4138.552922,-0.025444026,-0.010172956,10076.51501,0.021124214,-0.049791905,3.032351138,0.2887999,-0.026009937,33.74840068,0.0,-6.0,,,,0.218759063,-0.002434027,-0.001683961,0.318384032,0.00994101,0.03890377,0.36234376,-0.068345082,-0.07028701,"Baltimore, MD",12580,1/9/2022 0:00
2024,4/1/2019,4/30/2019,30,metro,-2,12580,t,"Baltimore, MD metro area",,,MD,Condo/Co-op,3,,,,,,,,,,,,,251.5060388,0.012546598,-0.085849682,222.5530046,0.021528845,-0.2043742,,,,,,,,,,,,,0.982100766,0.007370198,0.007145804,0.197478992,0.064145658,0.052024446,,,,0.473829782,0.033175688,-0.001891806,"Baltimore, MD",12580,1/9/2022 0:00
2025,5/1/2016,5/31/2016,30,metro,-2,12580,f,"Baltimore, MD metro area",,,MD,Single Family Residential,6,330000.0,0.1,0.041009464,350000.0,-0.04109589,0.014492754,166.9484362,0.055862676,0.027160911,169.2307692,-0.023419173,0.00596828,2229.0,0.179989412,0.192616372,2015.0,0.012562814,0.07811664,3047.0,-0.110364964,-0.092344355,7668.0,0.031060912,-0.119531519,3.4,-0.5,-1.3,32.0,-24.0,-9.0,0.98205847,0.000594201,0.002475326,0.224315837,0.001446594,0.032769555,0.304251435,0.022148436,0.001116746,0.46898263,-0.036545008,0.015264064,"Baltimore, MD",12580,1/9/2022 14:29
2026,7/1/2019,7/31/2019,30,metro,-2,12580,f,"Baltimore, MD metro area",,,MD,All Residential,-1,299500.0,-0.014154049,0.077338129,289900.0,-0.030434783,0.013990906,159.4967356,-0.008194972,-0.022720002,158.5928489,-0.01620436,-0.028346317,4314.0,-0.002312673,0.041525833,3735.0,0.00836933,0.012195122,4599.0,-0.057002255,-0.01266638,11249.0,-0.038053703,0.072763685,2.6,-0.1,0.1,35.0,5.0,9.0,0.986469189,-0.000940463,0.000443556,0.244784423,-0.003365438,0.007459459,0.316561472,0.001357094,-0.056221286,0.371619813,-0.022818632,-0.056293467,"Baltimore, MD",12580,1/9/2022 14:29
2027,3/1/2012,3/31/2012,30,metro,-2,12580,f,"Baltimore, MD metro area",,,MD,All Residential,-1,217000.0,0.033333333,0.085,264900.0,0.104210088,0.06002401,136.2242877,0.030870891,0.013762141,153.7698413,0.048780407,-0.003235893,2066.0,0.284825871,-0.000967118,1887.0,0.444869832,0.160516605,4112.0,0.353522054,-0.048148148,12305.0,0.03472923,-0.217139585,6.0,-1.4,-1.6,97.0,1.0,-8.0,0.954688527,0.002444143,0.003405172,0.115198451,-0.001716972,-0.01874739,0.22633076,0.021655348,-0.043996254,0.4472708,0.042217201,0.104097368,"Baltimore, MD",12580,1/9/2022 14:29
2028,12/1/2020,12/31/2020,30,metro,-2,12580,f,"Baltimore, MD metro area",,,MD,Condo/Co-op,3,200000.0,-0.0496555,0.058201058,200000.0,-0.058823529,0.142857143,174.746336,-0.011435014,0.041081345,183.2641342,-0.024434458,0.122025311,302.0,0.102189781,0.285106383,209.0,-0.153846154,0.503597122,192.0,-0.193277311,0.28,473.0,-0.152329749,-0.132110092,1.6,-0.4,-0.7,28.0,4.0,-14.0,0.985779473,-0.003503954,0.006610291,0.271523179,0.037946536,0.092799775,0.183932347,-0.038289875,0.027969044,0.397129187,-0.068457858,0.080582424,"Baltimore, MD",12580,1/9/2022 14:29
2029,2/1/2014,2/28/2014,30,metro,-2,12580,f,"Baltimore, MD metro area",,,MD,Multi-Family (2-4 Unit),4,200000.0,0.960784314,0.739130435,199450.0,0.375996468,0.655186722,66.48766142,0.054548124,0.004875768,90.40248062,0.504361635,0.762276204,11.0,0.222222222,0.375,6.0,-0.25,-0.25,14.0,0.0,0.4,64.0,0.049180328,-0.272727273,5.8,-1.0,-5.2,86.0,-58.0,-14.0,0.854542988,-0.075513806,-0.074100053,0.090909091,-0.131313131,-0.159090909,0.328125,-0.081711066,0.021306818,0.333333333,0.083333333,0.083333333,"Baltimore, MD",12580,1/9/2022 14:29
2030,10/1/2012,10/31/2012,30,metro,-2,12580,f,"Baltimore, MD metro area",,,MD,Multi-Family (2-4 Unit),4,94925.0,-0.286814425,0.395955882,105000.0,-0.236363636,-0.444444444,47.47883065,-0.122744414,0.013812678,68.18181818,0.161311729,0.048636364,8.0,-0.111111111,0.6,5.0,-0.285714286,0.666666667,13.0,-0.071428571,-0.133333333,82.0,0.0,-0.078651685,10.3,1.2,-7.5,47.0,-1.0,28.0,0.896282444,-0.01225869,-0.064150853,0.0,-0.222222222,-0.2,0.341463415,0.012195122,-0.029323102,0.6,0.457142857,-0.066666667,"Baltimore, MD",12580,1/9/2022 14:29
2031,7/1/2012,7/31/2012,30,metro,-2,12580,t,"Baltimore, MD metro area",,,MD,Single Family Residential,6,,,,,,,,,,,,,,,,,,,,,,,,,5.756821911,-0.200316754,,78.86318606,-2.0,,,,,0.133141918,0.005487827,,,,,0.369461265,0.02891693,,"Baltimore, MD",12580,1/9/2022 0:00
2032,9/1/2016,9/30/2016,30,metro,-2,12580,t,"Baltimore, MD metro area",,,MD,Single Family Residential,6,,,,,,,,,,,,,,,,,,,,,,,,,3.62716902,-0.186424455,-1.132962477,49.62625903,2.0,-12.0,,,,0.200400584,-0.009606257,3.9e-05,,,,0.405016618,-0.00380364,0.02900916,"Baltimore, MD",12580,1/9/2022 0:00
2033,12/1/2019,12/31/2019,30,metro,-2,12580,t,"Baltimore, MD metro area",,,MD,Single Family Residential,6,,,,,,,,,,,,,,,,,,,,,,,,,2.832370245,-0.207098671,-0.69704464,42.36495145,-1.0,-4.0,,,,0.232069872,-0.011014276,0.018944277,,,,0.377554087,-0.009212082,-0.002406368,"Baltimore, MD",12580,1/9/2022 0:00
2034,1/1/2018,1/31/2018,30,metro,-2,12580,t,"Baltimore, MD metro area",,,MD,All Residential,-1,262926.063,0.015901318,0.013491976,,,,159.6962236,0.014568629,0.036240834,163.931385,0.004933595,0.038732886,,,,3079.75566,-0.016617976,0.011100306,4157.829929,-0.016437578,-0.059018189,9925.241453,-0.020818123,-0.114630425,2.939718727,0.029407241,-0.384213525,35.76953985,-2.0,-7.0,,,,0.221068305,0.003570472,0.005871063,0.288672176,0.021662125,0.013874059,0.440872947,0.001120886,0.029421195,"Baltimore, MD",12580,1/9/2022 0:00
2035,3/1/2012,3/31/2012,30,metro,-2,12580,t,"Baltimore, MD metro area",,,MD,Townhouse,13,,,,,,,,,,125.6039783,0.001206891,,796.4450131,0.011162347,,,,,1186.08702,-0.070549094,,,,,5.787256466,-0.174455307,,64.92150061,0.0,,,,,,,,0.231279191,-0.004388655,,0.312796726,-0.027056599,,"Baltimore, MD",12580,1/9/2022 0:00
