zip,type,decommissioned,primary_city,acceptable_cities,unacceptable_cities,state,county,timezone,area_codes,world_region,country,latitude,longitude,Metro,irs_estimated_population
20885,PO BOX,0,Gaithersburg,,,MD,Montgomery County,America/New_York,240,NA,US,39.14,-77.21,DC,344
20886,STANDARD,0,Montgomery Village,"Gaithersburg, Montgomry Vlg",,MD,Montgomery County,America/New_York,"240,301",NA,US,39.19,-77.21,DC,33500
20889,UNIQUE,0,Bethesda,,"National Naval Medical Ctr, Walter Reed Natl Mil Med Ctr",MD,Montgomery County,America/New_York,240,NA,US,38.98,-77.12,DC,273
20891,PO BOX,0,Kensington,,,MD,Montgomery County,America/New_York,240,NA,US,39.02,-77.07,DC,119
20892,UNIQUE,0,Bethesda,,National Institute Of Health,MD,Montgomery County,America/New_York,240,NA,US,38.98,-77.12,DC,0
20894,UNIQUE,0,Bethesda,,National Library Of Medicine,MD,Montgomery County,America/New_York,240,NA,US,38.98,-77.12,DC,0
20895,STANDARD,0,Kensington,,North Bethesda,MD,Montgomery County,America/New_York,"301,240",NA,US,39.02,-77.07,DC,19180
20896,PO BOX,0,Garrett Park,,,MD,Montgomery County,America/New_York,240,NA,US,39.04,-77.09,DC,1020
20897,UNIQUE,0,Suburb Maryland Fac,Subn Md Fac,Suburban Md Brm,MD,Montgomery County,America/New_York,240,NA,US,39.08,-77.05,DC,0
20898,PO BOX,0,Gaithersburg,,,MD,Montgomery County,America/New_York,240,NA,US,39.14,-77.21,DC,347
20899,UNIQUE,0,Gaithersburg,,Natl Inst Stds & Tech Md,MD,Montgomery County,America/New_York,240,NA,US,39.14,-77.22,DC,0
20901,STANDARD,0,Silver Spring,Takoma Park,,MD,Montgomery County,America/New_York,"240,301",NA,US,39.01,-77.02,DC,35940
20902,STANDARD,0,Silver Spring,Wheaton,,MD,Montgomery County,America/New_York,"240,301",NA,US,39.05,-77.04,DC,50390
20903,STANDARD,0,Silver Spring,,Hillandale,MD,Montgomery County,America/New_York,301,NA,US,39.02,-76.98,DC,23620
20904,STANDARD,0,Silver Spring,Colesville,Cloverly,MD,Montgomery County,America/New_York,301,NA,US,39.07,-76.98,DC,54640
20905,STANDARD,0,Silver Spring,"Colesville, Sandy Spring",Cloverly,MD,Montgomery County,America/New_York,301,NA,US,39.11,-76.99,DC,17610
20906,STANDARD,0,Silver Spring,Aspen Hill,"Glenmont, Leisure World, Norbeck, Wheaton",MD,Montgomery County,America/New_York,"301,240",NA,US,39.09,-77.06,DC,67910
20907,PO BOX,0,Silver Spring,,,MD,Montgomery County,America/New_York,240,NA,US,39.01,-77.02,DC,323
20908,PO BOX,0,Silver Spring,,,MD,Montgomery County,America/New_York,240,NA,US,39.01,-77.02,DC,38
20910,STANDARD,0,Silver Spring,,Takoma Pk,MD,Montgomery County,America/New_York,"240,301",NA,US,39,-77.04,DC,38620
20911,PO BOX,0,Silver Spring,,,MD,Montgomery County,America/New_York,240,NA,US,39.01,-77.02,DC,115
20912,STANDARD,0,Takoma Park,Silver Spring,,MD,Montgomery County,America/New_York,"240,301",NA,US,38.98,-77,DC,23430
20913,PO BOX,0,Takoma Park,Silver Spring,,MD,Montgomery County,America/New_York,240,NA,US,38.98,-77,DC,225
20914,PO BOX,0,Silver Spring,Colesville,,MD,Montgomery County,America/New_York,240,NA,US,39.01,-77.02,DC,526
20915,PO BOX,0,Silver Spring,Wheaton,,MD,Montgomery County,America/New_York,240,NA,US,39.01,-77.02,DC,270
20916,PO BOX,0,Silver Spring,Aspen Hill,,MD,Montgomery County,America/New_York,240,NA,US,39.01,-77.02,DC,425
20918,PO BOX,0,Silver Spring,,,MD,Montgomery County,America/New_York,240,NA,US,39.01,-77.02,DC,236
20993,UNIQUE,0,Silver Spring,,Us Food And Drug Admin,MD,Montgomery County,America/New_York,240,NA,US,39.03,-76.98,DC,0
20997,UNIQUE,0,Silver Spring,,Suburban Md Brm,MD,Montgomery County,America/New_York,240,NA,US,39.01,-77.02,DC,0
21701,STANDARD,0,Frederick,Lewistown,Hood College,MD,Frederick County,America/New_York,"240,301",NA,US,39.42,-77.41,DC,34700
21702,STANDARD,0,Frederick,Fort Detrick,College Estates,MD,Frederick County,America/New_York,"240,301",NA,US,39.48,-77.46,DC,41200
21703,STANDARD,0,Frederick,,,MD,Frederick County,America/New_York,"301,240",NA,US,39.37,-77.47,DC,37740
21704,STANDARD,0,Frederick,Urbana,,MD,Frederick County,America/New_York,"301,240",NA,US,39.35,-77.38,DC,17990
21705,PO BOX,0,Frederick,,,MD,Frederick County,America/New_York,240,NA,US,39.41,-77.41,DC,758
21709,UNIQUE,0,Frederick,,State Farm Ins Co,MD,Frederick County,America/New_York,240,NA,US,39.42,-77.41,DC,0
21710,STANDARD,0,Adamstown,Doubs,,MD,Frederick County,America/New_York,"240,301",NA,US,39.29,-77.45,DC,4490
21711,STANDARD,0,Big Pool,,,MD,Washington County,America/New_York,240,NA,US,39.66,-78,DC,930
21713,STANDARD,0,Boonsboro,,,MD,Washington County,America/New_York,240,NA,US,39.5,-77.65,DC,8940
21714,PO BOX,0,Braddock Heights,Braddock Hts,,MD,Frederick County,America/New_York,240,NA,US,39.42,-77.5,DC,439
21715,PO BOX,0,Brownsville,,,MD,Washington County,America/New_York,240,NA,US,39.38,-77.66,DC,115
21716,STANDARD,0,Brunswick,,Knoxville,MD,Frederick County,America/New_York,301,NA,US,39.31,-77.61,DC,6150
21717,PO BOX,0,Buckeystown,,,MD,Frederick County,America/New_York,240,NA,US,39.34,-77.44,DC,406
21718,STANDARD,0,Burkittsville,,,MD,Frederick County,America/New_York,240,NA,US,39.39,-77.63,DC,216
21719,STANDARD,0,Cascade,"Fort Ritchie, Highfield",,MD,Washington County,America/New_York,"240,301",NA,US,39.7,-77.49,DC,1150
21720,PO BOX,0,Cavetown,,,MD,Washington County,America/New_York,240,NA,US,39.65,-77.57,DC,250
21721,PO BOX,0,Chewsville,,,MD,Washington County,America/New_York,240,NA,US,39.63,-77.68,DC,151
21722,STANDARD,0,Clear Spring,Big Spring,,MD,Washington County,America/New_York,301,NA,US,39.65,-77.93,DC,5210
21727,STANDARD,0,Emmitsburg,,,MD,Frederick County,America/New_York,"240,301",NA,US,39.7,-77.32,DC,3830
21733,STANDARD,0,Fairplay,St James,,MD,Washington County,America/New_York,240,NA,US,39.55,-77.76,DC,1170
21734,PO BOX,0,Funkstown,,,MD,Washington County,America/New_York,240,NA,US,39.61,-77.71,DC,1015
21740,STANDARD,0,Hagerstown,,,MD,Washington County,America/New_York,"240,301",NA,US,39.63,-77.71,DC,52680
21741,PO BOX,0,Hagerstown,,,MD,Washington County,America/New_York,240,NA,US,39.63,-77.71,DC,870
21742,STANDARD,0,Hagerstown,,Northern,MD,Washington County,America/New_York,"240,301",NA,US,39.68,-77.65,DC,29850
21746,UNIQUE,0,Hagerstown,,Md Correctional System,MD,Washington County,America/New_York,240,NA,US,39.57,-77.71,DC,28
21747,PO BOX,0,Hagerstown,,,MD,Washington County,America/New_York,240,NA,US,39.63,-77.71,DC,0
21748,UNIQUE,1,Hagerstown,,Citicorp,MD,Washington County,America/New_York,240,NA,US,39.63,-77.71,DC,0
21749,UNIQUE,0,Hagerstown,,Citicorp Brm,MD,Washington County,America/New_York,240,NA,US,39.63,-77.71,DC,0
21750,STANDARD,0,Hancock,,,MD,Washington County,America/New_York,"240,301",NA,US,39.7,-78.17,DC,3190
21754,STANDARD,0,Ijamsville,,,MD,Frederick County,America/New_York,240,NA,US,39.33,-77.31,DC,6990
21755,STANDARD,0,Jefferson,,,MD,Frederick County,America/New_York,240,NA,US,39.36,-77.53,DC,5540
21756,STANDARD,0,Keedysville,,,MD,Washington County,America/New_York,301,NA,US,39.48,-77.69,DC,3520
21757,STANDARD,0,Keymar,"Detour, Middleburg",,MD,Frederick County,America/New_York,,NA,US,39.59,-77.26,DC,2630
21758,STANDARD,0,Knoxville,Brunswick,,MD,Frederick County,America/New_York,301,NA,US,39.35,-77.64,DC,4490
21759,PO BOX,0,Ladiesburg,,,MD,Frederick County,America/New_York,240,NA,US,39.56,-77.26,DC,48
21762,PO BOX,0,Libertytown,,,MD,Frederick County,America/New_York,240,NA,US,39.48,-77.25,DC,490
21767,STANDARD,0,Maugansville,,,MD,Washington County,America/New_York,240,NA,US,39.7,-77.75,DC,1050
21769,STANDARD,0,Middletown,,,MD,Frederick County,America/New_York,"240,301",NA,US,39.44,-77.54,DC,11620
21770,STANDARD,0,Monrovia,,,MD,Frederick County,America/New_York,"240,301",NA,US,39.35,-77.25,DC,7040
21771,STANDARD,0,Mount Airy,,,MD,Frederick County,America/New_York,"240,301",NA,US,39.37,-77.15,DC,30120
21773,STANDARD,0,Myersville,,,MD,Frederick County,America/New_York,"240,301",NA,US,39.5,-77.56,DC,5190
21774,STANDARD,0,New Market,,Lake Linganore,MD,Frederick County,America/New_York,301,NA,US,39.41,-77.27,DC,14950
21775,PO BOX,0,New Midway,,,MD,Frederick County,America/New_York,240,NA,US,39.55,-77.3,DC,34
21777,STANDARD,0,Point Of Rocks,Pt Of Rocks,,MD,Frederick County,America/New_York,240,NA,US,39.27,-77.53,DC,1850
21778,STANDARD,0,Rocky Ridge,,,MD,Frederick County,America/New_York,240,NA,US,39.61,-77.33,DC,920
21779,STANDARD,0,Rohrersville,Gapland,,MD,Washington County,America/New_York,240,NA,US,39.43,-77.65,DC,890
21780,STANDARD,0,Sabillasville,,,MD,Frederick County,America/New_York,240,NA,US,39.7,-77.45,DC,1400
21781,PO BOX,0,Saint James,,,MD,Washington County,America/New_York,240,NA,US,39.57,-77.76,DC,84
21782,STANDARD,0,Sharpsburg,,,MD,Washington County,America/New_York,240,NA,US,39.45,-77.74,DC,3630
21783,STANDARD,0,Smithsburg,,,MD,Washington County,America/New_York,"240,301",NA,US,39.65,-77.57,DC,8410
21788,STANDARD,0,Thurmont,Graceham,,MD,Frederick County,America/New_York,"240,301",NA,US,39.62,-77.4,DC,10920
21790,STANDARD,0,Tuscarora,,,MD,Frederick County,America/New_York,240,NA,US,39.26,-77.5,DC,134
21792,PO BOX,0,Unionville,,,MD,Frederick County,America/New_York,240,NA,US,39.51,-77.11,DC,0
21793,STANDARD,0,Walkersville,,,MD,Frederick County,America/New_York,301,NA,US,39.48,-77.35,DC,10090
21795,STANDARD,0,Williamsport,,,MD,Washington County,America/New_York,"240,301",NA,US,39.59,-77.81,DC,8680
21798,STANDARD,0,Woodsboro,,,MD,Frederick County,America/New_York,240,NA,US,39.53,-77.31,DC,2300
20195,PO BOX,0,Reston,Herndon,,VA,Fairfax County,America/New_York,571,NA,US,38.95,-77.34,DC,525
20196,UNIQUE,0,Reston,Herndon,Sprint,VA,Fairfax County,America/New_York,571,NA,US,38.95,-77.34,DC,0
20598,UNIQUE,0,Dhs,"Alexandria, Arlington, Chantilly, Fairfax, Falls Church, Herndon, Lorton, Mc Lean, Mclean, Reston, Springfield, Sterling",Dept Hs,VA,Fairfax County,America/New_York,571,NA,US,38.86,-77.05,DC,0
22003,STANDARD,0,Annandale,,,VA,Fairfax County,America/New_York,703,NA,US,38.83,-77.21,DC,53400
22009,PO BOX,0,Burke,Springfield,,VA,Fairfax County,America/New_York,571,NA,US,38.78,-77.27,DC,305
22015,STANDARD,0,Burke,Springfield,,VA,Fairfax County,America/New_York,703,NA,US,38.78,-77.27,DC,42560
22027,STANDARD,0,Dunn Loring,Vienna,,VA,Fairfax County,America/New_York,"571,703",NA,US,38.89,-77.22,DC,2230
22030,STANDARD,0,Fairfax,,,VA,Fairfax County,America/New_York,571,NA,US,38.84,-77.34,DC,48880
22031,STANDARD,0,Fairfax,,,VA,Fairfax County,America/New_York,"571,703",NA,US,38.85,-77.29,DC,30860
22032,STANDARD,0,Fairfax,,,VA,Fairfax County,America/New_York,"571,703",NA,US,38.82,-77.29,DC,28920
22033,STANDARD,0,Fairfax,,,VA,Fairfax County,America/New_York,703,NA,US,38.88,-77.38,DC,36900
22035,STANDARD,0,Fairfax,,Fairfax County Government,VA,Fairfax County,America/New_York,571,NA,US,38.85,-77.36,DC,0
22039,STANDARD,0,Fairfax Station,"Fairfax Sta, Fx Station",,VA,Fairfax County,America/New_York,571,NA,US,38.76,-77.31,DC,19100
22041,STANDARD,0,Falls Church,"Baileys Crossroads, Baileys Xrds",,VA,Fairfax County,America/New_York,703,NA,US,38.84,-77.14,DC,23870
22042,STANDARD,0,Falls Church,Mosby,,VA,Fairfax County,America/New_York,571,NA,US,38.87,-77.2,DC,31090
22043,STANDARD,0,Falls Church,Pimmit,,VA,Fairfax County,America/New_York,"571,703",NA,US,38.9,-77.2,DC,23170
22044,STANDARD,0,Falls Church,Seven Corners,7 Corners,VA,Fairfax County,America/New_York,571,NA,US,38.86,-77.15,DC,11660
22060,STANDARD,0,Fort Belvoir,Ft Belvoir,,VA,Fairfax County,America/New_York,"571,703",NA,US,38.7,-77.14,DC,9220
22066,STANDARD,0,Great Falls,,,VA,Fairfax County,America/New_York,703,NA,US,39.01,-77.28,DC,18050
22067,STANDARD,0,Greenway,Mc Lean,,VA,Fairfax County,America/New_York,703,NA,US,38.93,-77.16,DC,0
22079,STANDARD,0,Lorton,Mason Neck,,VA,Fairfax County,America/New_York,"703,571",NA,US,38.7,-77.24,DC,33540
22081,STANDARD,0,Merrifield,,"Northern Virginia, Northern Virginia Facility",VA,Fairfax County,America/New_York,"571,703",NA,US,38.87,-77.24,DC,0
22082,UNIQUE,0,Merrifield,,Engineering Support Center,VA,Fairfax County,America/New_York,571,NA,US,38.87,-77.24,DC,0
22092,UNIQUE,1,Herndon,,U S Geological Survey,VA,Fairfax County,America/New_York,571,NA,US,38.96,-77.38,DC,0
22095,UNIQUE,0,Herndon,Reston,Business Reply Mail,VA,Fairfax County,America/New_York,571,NA,US,38.96,-77.38,DC,0
22096,UNIQUE,0,Reston,Herndon,Sprint,VA,Fairfax County,America/New_York,571,NA,US,38.95,-77.34,DC,0
22101,STANDARD,0,Mc Lean,Mclean,Maclean,VA,Fairfax County,America/New_York,"571,703",NA,US,38.94,-77.19,DC,29720
22102,STANDARD,0,Mc Lean,"Mclean, Tysons, Tysons Corner, West Mclean",Maclean,VA,Fairfax County,America/New_York,"703,571",NA,US,38.95,-77.23,DC,23910
22103,PO BOX,0,West Mclean,"Mc Lean, Mclean",Maclean,VA,Fairfax County,America/New_York,571,NA,US,38.93,-77.16,DC,170
22106,PO BOX,0,Mc Lean,Mclean,,VA,Fairfax County,America/New_York,571,NA,US,38.94,-77.19,DC,265
22107,UNIQUE,0,Mc Lean,,Gannett,VA,Fairfax County,America/New_York,571,NA,US,38.93,-77.18,DC,0
22108,UNIQUE,0,Mc Lean,,Usa Today,VA,Fairfax County,America/New_York,571,NA,US,38.93,-77.18,DC,0
22109,UNIQUE,0,Mc Lean,,Wachovia Bank,VA,Fairfax County,America/New_York,571,NA,US,38.94,-77.19,DC,0
22116,PO BOX,0,Merrifield,,,VA,Fairfax County,America/New_York,571,NA,US,38.87,-77.24,DC,624
22118,UNIQUE,0,Merrifield,,Bank Of America,VA,Fairfax County,America/New_York,571,NA,US,38.87,-77.24,DC,0
22119,UNIQUE,0,Merrifield,,Navy Federal Credit Union,VA,Fairfax County,America/New_York,571,NA,US,38.87,-77.24,DC,0
22120,UNIQUE,1,Merrifield,Continental Telephone,,VA,Fairfax County,America/New_York,571,NA,US,38.87,-77.22,DC,0
22121,PO BOX,0,Mount Vernon,,,VA,Fairfax County,America/New_York,571,NA,US,38.71,-77.1,DC,74
22122,PO BOX,0,Newington,,,VA,Fairfax County,America/New_York,571,NA,US,38.73,-77.2,DC,112
22124,STANDARD,0,Oakton,Vienna,,VA,Fairfax County,America/New_York,"571,703",NA,US,38.89,-77.3,DC,17910
22150,STANDARD,0,Springfield,,,VA,Fairfax County,America/New_York,703,NA,US,38.78,-77.17,DC,26770
22151,STANDARD,0,Springfield,"N Springfield, North Springfield",N Springfld,VA,Fairfax County,America/New_York,703,NA,US,38.8,-77.21,DC,17210
22152,STANDARD,0,Springfield,"W Springfield, West Springfield",,VA,Fairfax County,America/New_York,"571,703",NA,US,38.77,-77.23,DC,29200
22153,STANDARD,0,Springfield,,,VA,Fairfax County,America/New_York,"571,703",NA,US,38.74,-77.24,DC,32060
22156,UNIQUE,0,Springfield,,Firm Zip,VA,Fairfax County,America/New_York,571,NA,US,38.78,-77.17,DC,0
22158,UNIQUE,0,Springfield,,"Army Times, Springfield Brm",VA,Fairfax County,America/New_York,571,NA,US,38.78,-77.17,DC,0
22159,STANDARD,0,Springfield,,"Army Times, Firm Zip",VA,Fairfax County,America/New_York,571,NA,US,38.78,-77.17,DC,0
22160,UNIQUE,0,Springfield,,National Right To Work Comm,VA,Fairfax County,America/New_York,571,NA,US,38.78,-77.17,DC,0
22161,UNIQUE,0,Springfield,,Dept Of Commerce,VA,Fairfax County,America/New_York,571,NA,US,38.78,-77.17,DC,0
22180,STANDARD,0,Vienna,,,VA,Fairfax County,America/New_York,"571,703",NA,US,38.9,-77.26,DC,24900
22181,STANDARD,0,Vienna,,,VA,Fairfax County,America/New_York,"571,703",NA,US,38.91,-77.29,DC,14760
22182,STANDARD,0,Vienna,"Tysons, Tysons Corner",,VA,Fairfax County,America/New_York,"571,703",NA,US,38.94,-77.27,DC,26280
22183,PO BOX,0,Vienna,,,VA,Fairfax County,America/New_York,571,NA,US,38.9,-77.26,DC,258
22184,UNIQUE,1,Vienna,,National Wildlife Assoc,VA,Fairfax County,America/New_York,571,NA,US,38.9,-77.26,DC,0
22185,UNIQUE,0,Vienna,Oakton,"A T & T, AT&T",VA,Fairfax County,America/New_York,571,NA,US,38.87,-77.3,DC,0
22199,PO BOX,0,Lorton,,,VA,Fairfax County,America/New_York,571,NA,US,38.7,-77.24,DC,474
22303,STANDARD,0,Alexandria,"Jefferson Manor, Jefferson Mnr",,VA,Fairfax County,America/New_York,703,NA,US,38.79,-77.08,DC,14330
22306,STANDARD,0,Alexandria,Community,,VA,Fairfax County,America/New_York,"571,703",NA,US,38.76,-77.1,DC,29660
22307,STANDARD,0,Alexandria,Belleview,,VA,Fairfax County,America/New_York,703,NA,US,38.77,-77.06,DC,9790
22308,STANDARD,0,Alexandria,Fort Hunt,,VA,Fairfax County,America/New_York,"571,703",NA,US,38.73,-77.06,DC,13740
22309,STANDARD,0,Alexandria,Engleside,,VA,Fairfax County,America/New_York,"571,703",NA,US,38.72,-77.11,DC,31040
22310,STANDARD,0,Alexandria,Franconia,,VA,Fairfax County,America/New_York,703,NA,US,38.78,-77.12,DC,28090
22312,STANDARD,0,Alexandria,Lincolnia,,VA,Fairfax County,America/New_York,703,NA,US,38.82,-77.15,DC,27890
22315,STANDARD,0,Alexandria,Kingstowne,,VA,Fairfax County,America/New_York,703,NA,US,38.76,-77.15,DC,26980
22040,PO BOX,0,Falls Church,,,VA,Falls Church City,America/New_York,571,NA,US,38.88,-77.17,DC,382
22046,STANDARD,0,Falls Church,,,VA,Falls Church city,America/New_York,"571,703",NA,US,38.88,-77.17,DC,17600
22047,UNIQUE,1,Falls Church,,Aaa,VA,Falls Church City,America/New_York,571,NA,US,38.86,-77.22,DC,0
20115,STANDARD,0,Marshall,,,VA,Fauquier County,America/New_York,540,NA,US,38.87,-77.85,DC,5430
20116,PO BOX,0,Marshall,,,VA,Fauquier County,America/New_York,,NA,US,38.87,-77.85,DC,902
20119,STANDARD,0,Catlett,,,VA,Fauquier County,America/New_York,540,NA,US,38.61,-77.64,DC,3720
20128,PO BOX,0,Orlean,,,VA,Fauquier County,America/New_York,,NA,US,38.74,-77.96,DC,255
20137,STANDARD,0,Broad Run,,,VA,Fauquier County,America/New_York,540,NA,US,38.81,-77.72,DC,1860
20138,PO BOX,0,Calverton,,,VA,Fauquier County,America/New_York,,NA,US,38.63,-77.67,DC,289
20139,PO BOX,0,Casanova,,,VA,Fauquier County,America/New_York,,NA,US,38.66,-77.7,DC,326
20140,PO BOX,0,Rectortown,,,VA,Fauquier County,America/New_York,,NA,US,38.81,-77.9,DC,98
20144,STANDARD,0,Delaplane,,,VA,Fauquier County,America/New_York,540,NA,US,38.92,-77.92,DC,860
20184,STANDARD,0,Upperville,,,VA,Fauquier County,America/New_York,703,NA,US,38.99,-77.88,DC,400
20185,PO BOX,0,Upperville,,,VA,Fauquier County,America/New_York,540,NA,US,38.99,-77.88,DC,384
20186,STANDARD,0,Warrenton,,"Airlie, Opal",VA,Fauquier County,America/New_York,540,NA,US,38.71,-77.79,DC,13490
20187,STANDARD,0,Warrenton,"New Baltimore, Vint Hill Farms, Vint Hill Frm",,VA,Fauquier County,America/New_York,540,NA,US,38.72,-77.75,DC,18410
20188,PO BOX,0,Warrenton,"Vint Hill Farms, Vint Hill Frm",,VA,Fauquier County,America/New_York,540,NA,US,38.71,-77.79,DC,1067
20198,STANDARD,0,The Plains,,,VA,Fauquier County,America/New_York,540,NA,US,38.86,-77.77,DC,1810
22639,STANDARD,0,Hume,,,VA,Fauquier County,America/New_York,,NA,US,38.83,-77.99,DC,590
22643,STANDARD,0,Markham,,,VA,Fauquier County,America/New_York,540,NA,US,38.9,-78,DC,360
22712,STANDARD,0,Bealeton,Morrisville,,VA,Fauquier County,America/New_York,540,NA,US,38.57,-77.76,DC,9760
22720,STANDARD,0,Goldvein,,,VA,Fauquier County,America/New_York,540,NA,US,38.44,-77.65,DC,880
22728,STANDARD,0,Midland,,,VA,Fauquier County,America/New_York,540,NA,US,38.59,-77.72,DC,2900
22734,STANDARD,0,Remington,,,VA,Fauquier County,America/New_York,540,NA,US,38.53,-77.8,DC,3160
22739,PO BOX,0,Somerville,,,VA,Fauquier County,America/New_York,,NA,US,38.52,-77.6,DC,63
22742,STANDARD,0,Sumerduck,,,VA,Fauquier County,America/New_York,,NA,US,38.46,-77.72,DC,1610
22602,STANDARD,0,Winchester,,,VA,Frederick County,America/New_York,540,NA,US,39.14,-78.28,DC,28230
22603,STANDARD,0,Winchester,Hayfield,,VA,Frederick County,America/New_York,540,NA,US,39.28,-78.21,DC,13740
22622,PO BOX,0,Brucetown,,,VA,Frederick County,America/New_York,540,NA,US,39.25,-78.05,DC,0
22624,STANDARD,0,Clear Brook,,,VA,Frederick County,America/New_York,540,NA,US,39.26,-78.1,DC,2470
22625,STANDARD,0,Cross Junction,"Cross Jct, Whitacre",,VA,Frederick County,America/New_York,540,NA,US,39.32,-78.29,DC,3530
22637,STANDARD,0,Gore,,,VA,Frederick County,America/New_York,540,NA,US,39.26,-78.33,DC,2020
22645,STANDARD,0,Middletown,,,VA,Frederick County,America/New_York,,NA,US,39.02,-78.27,DC,3870
22649,STANDARD,0,Middletown,Reliance,,VA,Frederick County,America/New_York,540,NA,US,39.02,-78.27,DC,0
22654,STANDARD,0,Star Tannery,,,VA,Frederick County,America/New_York,,NA,US,39.08,-78.45,DC,720
22655,STANDARD,0,Stephens City,,,VA,Frederick County,America/New_York,540,NA,US,39.09,-78.22,DC,20880
22656,STANDARD,0,Stephenson,,,VA,Frederick County,America/New_York,540,NA,US,39.2,-78.09,DC,4920
22663,STANDARD,0,White Post,,,VA,Frederick County,America/New_York,540,NA,US,39.05,-78.1,DC,1570
22401,STANDARD,0,Fredericksburg,Fredericksbrg,"Enon, Fred",VA,Fredericksburg city,America/New_York,540,NA,US,38.29,-77.48,DC,21280
22402,PO BOX,0,Fredericksburg,Fredericksbrg,Fred,VA,Fredericksburg City,America/New_York,540,NA,US,38.29,-77.48,DC,552
22403,PO BOX,0,Fredericksburg,"Falmouth, Fredericksbrg",Fred,VA,Fredericksburg City,America/New_York,540,NA,US,38.29,-77.48,DC,620
22404,PO BOX,0,Fredericksburg,Fredericksbrg,Fred,VA,Fredericksburg City,America/New_York,540,NA,US,38.29,-77.48,DC,1119
22412,UNIQUE,0,Fredericksburg,"Falmouth, Fredericksbrg",Geico Insurance,VA,Fredericksburg City,America/New_York,540,NA,US,38.29,-77.48,DC,0
20101,UNIQUE,0,Dulles,,Dulles P & D Center,VA,Loudoun County,America/New_York,571,NA,US,38.92,-77.35,DC,87
20102,UNIQUE,0,Dulles,,Dulles Air Transfer Office,VA,Loudoun County,America/New_York,571,NA,US,38.92,-77.35,DC,0
20103,UNIQUE,0,Dulles,,Stamp Distribution Network,VA,Loudoun County,America/New_York,571,NA,US,38.92,-77.35,DC,0
20104,UNIQUE,0,Dulles,,Inspection Service Forensic,VA,Loudoun County,America/New_York,571,NA,US,38.92,-77.35,DC,0
20105,STANDARD,0,Aldie,Stone Ridge,,VA,Loudoun County,America/New_York,"540,703,571",NA,US,38.97,-77.64,DC,32660
20107,STANDARD,1,Arcola,,,VA,Loudoun County,America/New_York,,NA,US,38.96,-77.52,DC,31
20117,STANDARD,0,Middleburg,,,VA,Loudoun County,America/New_York,540,NA,US,38.97,-77.73,DC,1560
20118,PO BOX,0,Middleburg,,,VA,Loudoun County,America/New_York,540,NA,US,38.97,-77.74,DC,2122
20129,STANDARD,0,Paeonian Springs,Paeonian Spgs,,VA,Loudoun County,America/New_York,703,NA,US,39.16,-77.61,DC,650
20131,PO BOX,0,Philomont,,,VA,Loudoun County,America/New_York,,NA,US,39.05,-77.74,DC,375
20132,STANDARD,0,Purcellville,Hillsboro,,VA,Loudoun County,America/New_York,540,NA,US,39.13,-77.71,DC,16860
20134,PO BOX,0,Purcellville,Hillsboro,,VA,Loudoun County,America/New_York,540,NA,US,39.13,-77.71,DC,959
20141,STANDARD,0,Round Hill,,,VA,Loudoun County,America/New_York,540,NA,US,39.13,-77.77,DC,7570
20142,PO BOX,0,Round Hill,,,VA,Loudoun County,America/New_York,540,NA,US,39.13,-77.77,DC,667
20146,PO BOX,0,Ashburn,,,VA,Loudoun County,America/New_York,,NA,US,39.04,-77.48,DC,510
20147,STANDARD,0,Ashburn,,,VA,Loudoun County,America/New_York,703,NA,US,39.04,-77.48,DC,63400
20148,STANDARD,0,Ashburn,"Brambleton, Broadlands",,VA,Loudoun County,America/New_York,"571,703",NA,US,39,-77.52,DC,59380
20149,UNIQUE,0,Ashburn,,Natl Assn Letter Carriers,VA,Loudoun County,America/New_York,571,NA,US,39.04,-77.48,DC,0
20152,STANDARD,0,Chantilly,"Fairfax, South Riding",,VA,Loudoun County,America/New_York,"571,703",NA,US,38.92,-77.5,DC,36430
20158,STANDARD,0,Hamilton,,,VA,Loudoun County,America/New_York,540,NA,US,39.13,-77.66,DC,4360
20159,PO BOX,0,Hamilton,,,VA,Loudoun County,America/New_York,540,NA,US,39.13,-77.66,DC,419
20160,PO BOX,0,Lincoln,Purcellville,,VA,Loudoun County,America/New_York,540,NA,US,39.11,-77.69,DC,243
20163,PO BOX,0,Sterling,,,VA,Loudoun County,America/New_York,,NA,US,39,-77.4,DC,0
20164,STANDARD,0,Sterling,,,VA,Loudoun County,America/New_York,703,NA,US,39,-77.4,DC,39110
20165,STANDARD,0,Sterling,Potomac Falls,,VA,Loudoun County,America/New_York,703,NA,US,39.06,-77.39,DC,33190
20166,STANDARD,0,Sterling,"Arcola, Dulles",,VA,Loudoun County,America/New_York,"571,703",NA,US,38.99,-77.46,DC,12350
20167,PO BOX,0,Sterling,,,VA,Loudoun County,America/New_York,571,NA,US,39,-77.4,DC,542
20175,STANDARD,0,Leesburg,,,VA,Loudoun County,America/New_York,"571,703,540",NA,US,39.1,-77.55,DC,31280
20176,STANDARD,0,Leesburg,Lansdowne,Lucketts,VA,Loudoun County,America/New_York,"540,571,703",NA,US,39.18,-77.54,DC,49640
20177,PO BOX,0,Leesburg,,,VA,Loudoun County,America/New_York,571,NA,US,39.1,-77.55,DC,711
20178,PO BOX,0,Leesburg,,,VA,Loudoun County,America/New_York,571,NA,US,39.1,-77.55,DC,239
20180,STANDARD,0,Lovettsville,,,VA,Loudoun County,America/New_York,540,NA,US,39.27,-77.63,DC,7910
